Maxi, sacó,sacar
Maximiliano, estaba,estar
Maximiliano, salió,salir
Maximiliano, quiso,querer
Fortunata, pasando,pasar
Fortunata, deseaba,desear
Maximiliano, habló,hablar
Fortunata, veía,ver
Fortunata, manifestaba,manifestar
Maximiliano, pretendía,pretender
Maxi, salieron,salir
Maxi, salía,salir
Maximiliano, hizo,hacer
Fortunata, entusiasmaba,entusiasmar
Maximiliano, moriría,morir
Maximiliano, alejado,alejado
Fortunata, conducida,conducido
Fortunata, parecía,parecer
Maxi, inspiraba,inspirar
Maximiliano, miró,mirar
Maximiliano, comía,comer
Fortunata, estrechó,estrechar
Maximiliano, siguió,seguir
Fortunata, atormentó,atormentar
Maximiliano, encaminó,encaminar
Maxi, Observó,observar
Maxi, observó,observar
Fortunata, elogió,elogiar
Maximiliano, volvió,volver
Fortunata, pertenecía,pertenecer
Fortunata, sabía,saber
Mauricia, llaman,llamar
Fortunata, indicó,indicar
Mauricia, hablaba,hablar
Mauricia, arrastrándose,arrastrar él
Mauricia, habla,hablar
Juanito, viene,venir
Mauricia, dijo,decir
Mauricia, tenía,tener
Mauricia, daba,dar
Fortunata, presenció,presenciar
Mauricia, callaba,callar
Mauricia, aprovechaba,aprovechar
Mauricia, devolvía,devolver
Mauricia, puso,poner
Mauricia, quitaba,quitar
Mauricia, Contestó,contestar
Mauricia, olido,olido
Mauricia, alargó,alargar
Mauricia, comerse,comer él
Mauricia, empezó,empezar
Mauricia, creía,creer
Fortunata, manifestó,manifestar
Mauricia, dijo,decir
Jacinta, quiso,querer
Mauricia, reía,reir
Mauricia, recogió,recoger
Mauricia, tiró,tirar
Fortunata, tardaron,tardar
Fortunata, echaba,echar
Jacinta, costeó,costear
Jacinta, regaló,regalar
Fortunata, tenía,tener
Fortunata, vio,ver
Jacinta, apareció,aparecer
Fortunata, quitó,quitar
Jacinta, sufría,sufrir
Jacinta, presentaba,presentar
Maximiliano, entró,entrar
Maximiliano, ponía,poner
Fortunata, hacía,hacer
Fortunata, hizo,hacer
Jacinta, beba,beber
Fortunata, contestó,contestar
Mauricia, solía,soler
Mauricia, dio,dar
Fortunata, abrió,abrir
Fortunata, vestirse,vestir él
Mauricia, quedó,quedar
Maximiliano, dijo,decir
Maximiliano, habló,hablar
Maximiliano, dijo,decir
Fortunata, retiró,retirar
Mauricia, turbaba,turbar
Fortunata, miré,mirar
Mauricia, diese,dar
Mauricia, hacía,hacer
Mauricia, tenía,tener
Mauricia, tocó,tocar
Mauricia, lloraba,llorar
Fortunata, comprender,comprender
Fortunata, echó,echar
Mauricia, puso,poner
Mauricia, desplegó,desplegar
Fortunata, acercó,acercar
Mauricia, levantó,levantar
Mauricia, visto,ver
Mauricia, estaba,estar
Mauricia, levantaba,levantar
Mauricia, atravesó,atravesar
Fortunata, sentía,sentir
Fortunata, hizo,hacer
Mauricia, salió,salir
Mauricia, hizo,hacer
Mauricia, descendía,descender
Mauricia, apretaba,apretar
Mauricia, haces,hacer
Mauricia, estaba,estar
Mauricia, visto,ver
Fortunata, dijo,decir
Fortunata, llegó,llegar
Mauricia, tenido,tener
Mauricia, --bramaba,--bramaba
Mauricia, defendía,defender
Fortunata, bajó,bajar
Mauricia, levantó,levantar
Fortunata, saldría,salir
Maxi, hablaba,hablar
Maxi, dio,dar
Fortunata, entró,entrar
Maxi, entraría,entrar
Fortunata, echó,echar
Maximiliano, esperaban,esperar
Fortunata, prestase,prestar
Maximiliano, invitar,invitar
Fortunata, supo,saber
Mauricia, infundía,infundir
Mauricia, traía,traer
Fortunata, consideró,considerar
Fortunata, preguntó,preguntar
Mauricia, inclinó,inclinar
Fortunata, vio,ver
Fortunata, --dijo,--decir
Fortunata, sintió,sentir
Mauricia, verla,ver él
Fortunata, dijo,decir
Fortunata, veía,ver
Mauricia, --añadió,--añadeír
Fortunata, sí--dijo,sí--decir
Fortunata, parecía,parecer
Fortunata, responder,responder
Maximiliano, entró,entrar
Fortunata, quiso,querer
Fortunata, sintió,sentir
Fortunata, comprometió,comprometer
Maxi, llevaba,llevar
Fortunata, tenía,tener
Mauricia, dicho,dicho
Fortunata, siguió,seguir
Fortunata, notaron,notar
Maximiliano, sentía,sentir
Fortunata, retires--dijo,retires--decir
Maximiliano, pidió,pedir
Fortunata, levantó,levantar
Maxi, echó,echar
Fortunata, insistía,insistir
Fortunata, creyó,creer
Mauricia, contado,contado
Maxi, acababa,acabar
Fortunata, cogió,coger
Fortunata, oyó,oir
Fortunata, salió,salir
Fortunata, pensó,pensar
Fortunata, levantó,levantar
Fortunata, hizo,hacer
Fortunata, respiró,respirar
Fortunata, respondió,responder
Maxi, dado,dado
Fortunata, opinó,opinar
Maxi, quejaba,quejar
Fortunata, tuvo,tener
Fortunata, familiona--contestó,familiona--contestó
Maximiliano, levantó,levantar
Fortunata, sintió,sentir
Maximiliano, dijo,decir
Fortunata, dijo,decir
Maxi, quedó,quedar
Maxi, llamó,llamar
Maxi, salió,salir
Maxi, venía,venir
Fortunata, determinó,determinar
Maxi, contarle,contar él
Maxi, sale,salir
Fortunata, miró,mirar
Fortunata, pudo,poder
Fortunata, daba,dar
Juárez, vi,ver
Juárez, sacó,sacar
Fortunata, vio,ver
Fortunata, consideraba,considerar
Fortunata, entendía,entender
Fortunata, pasó,pasar
Fortunata, miró,mirar
Maxi, entró,entrar
Fortunata, contemplaba,contemplar
Maxi, salía,salir
Juanito, _,_
Juárez, reventó,reventar
Fortunata, tenía,tener
Fortunata, siguió,seguir
Fortunata, tú?--preguntó,tú?--preguntar
Fortunata, trataba,tratar
Maxi, tenía,tener
Fortunata, servía,servir
Fortunata, miraba,mirar
Maxi, Suponía,suponer
Fortunata, estaba,estar
Fortunata, salido,salir
Maximiliano, entró,entrar
Fortunata, quedó,quedar
Maxi, siguió,seguir
Maxi, arrebató,arrebatar
Fortunata, parecía,parecer
Fortunata, ido,ir
Maximiliano, vio,ver
Fortunata, volvió,volver
Fortunata, esmerose,esmero él
Fortunata, mostró,mostrar
Mauricia, dicho,dicho
Maxi, notaba,notar
Maxi, penetrar,penetrar
Fortunata, vuelto,vuelto
Fortunata, recogió,recoger
Maxi, dijo,decir
Fortunata, Asustose,asusto él
Maxi, --dijo,--decir
Maxi, dijo,decir
Fortunata, tenía,tener
Maxi, deseaba,desear
Maxi, perdía,perder
Maxi, iba,ir
Maxi, logró,lograr
Maxi, dijo,decir
Maxi, contestó,contestar
Fortunata, aparecido,aparecido
Fortunata, entrado,entrado
Fortunata, entró,entrar
Fortunata, miró,mirar
Fortunata, prestó,prestar
Maxi, preguntó,preguntar
Fortunata, estaba,estar
Fortunata, dio,dar
Fortunata, contestar,contestar
Fortunata, seguía,seguir
Fortunata, muerto--replicó,muerto--replicó
Fortunata, vio,ver
Fortunata, contestó,contestar
Fortunata, contestó,contestar
Maxi, provocó,provocar
Fortunata, lloraba,llorar
Fortunata, sabía,saber
Fortunata, tenía,tener
